idx	url	title	category	language	images	sentences	identifier
6	https://www.wikihow.com/Accept-Yourself,-Your-Life,-and-Your-Reality	How to Accept Yourself, Your Life, and Your Reality	religion	English	https://www.wikihow.com/images/thumb/6/60/Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-2-Version-4.jpg/v4-460px-Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-2-Version-4.jpg	Be honest with yourself.	rE6_97
6	https://www.wikihow.com/Accept-Yourself,-Your-Life,-and-Your-Reality	How to Accept Yourself, Your Life, and Your Reality	religion	English	https://www.wikihow.com/images/thumb/e/e2/Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-3-Version-3.jpg/v4-460px-Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-3-Version-3.jpg	Admit Mistakes.	rE6_98
6	https://www.wikihow.com/Accept-Yourself,-Your-Life,-and-Your-Reality	How to Accept Yourself, Your Life, and Your Reality	religion	English	https://www.wikihow.com/images/thumb/4/4e/Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-4-Version-3.jpg/v4-460px-Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-4-Version-3.jpg	Talk to someone you trust.	rE6_99
6	https://www.wikihow.com/Accept-Yourself,-Your-Life,-and-Your-Reality	How to Accept Yourself, Your Life, and Your Reality	religion	English	https://www.wikihow.com/images/thumb/5/50/Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-5-Version-3.jpg/v4-460px-Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-5-Version-3.jpg	Seek professional help.	rE6_100
6	https://www.wikihow.com/Accept-Yourself,-Your-Life,-and-Your-Reality	How to Accept Yourself, Your Life, and Your Reality	religion	English	https://www.wikihow.com/images/thumb/d/de/Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-6-Version-3.jpg/v4-460px-Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-6-Version-3.jpg	Learn the benefits of mindfulness.	rE6_101
6	https://www.wikihow.com/Accept-Yourself,-Your-Life,-and-Your-Reality	How to Accept Yourself, Your Life, and Your Reality	religion	English	https://www.wikihow.com/images/thumb/d/d5/Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-7-Version-3.jpg/v4-460px-Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-7-Version-3.jpg	Set aside time and set an alarm.	rE6_102
6	https://www.wikihow.com/Accept-Yourself,-Your-Life,-and-Your-Reality	How to Accept Yourself, Your Life, and Your Reality	religion	English	https://www.wikihow.com/images/thumb/f/f8/Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-8-Version-3.jpg/v4-460px-Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-8-Version-3.jpg	Sit upright in a chair.	rE6_103
6	https://www.wikihow.com/Accept-Yourself,-Your-Life,-and-Your-Reality	How to Accept Yourself, Your Life, and Your Reality	religion	English	https://www.wikihow.com/images/thumb/7/7a/Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-9-Version-3.jpg/v4-460px-Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-9-Version-3.jpg	Observe your breathing.	rE6_104
6	https://www.wikihow.com/Accept-Yourself,-Your-Life,-and-Your-Reality	How to Accept Yourself, Your Life, and Your Reality	religion	English	https://www.wikihow.com/images/thumb/0/0e/Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-10-Version-3.jpg/v4-460px-Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-10-Version-3.jpg	Count your breaths.	rE6_105
6	https://www.wikihow.com/Accept-Yourself,-Your-Life,-and-Your-Reality	How to Accept Yourself, Your Life, and Your Reality	religion	English	https://www.wikihow.com/images/thumb/7/7a/Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-11-Version-3.jpg/v4-460px-Accept-Yourself%2C-Your-Life%2C-and-Your-Reality-Step-11-Version-3.jpg	Be consistent.	rE6_106
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/2/29/Accept-Rejection-When-You-Tell-a-Friend-You-Love-Them-Step-10.jpg/v4-460px-Accept-Rejection-When-You-Tell-a-Friend-You-Love-Them-Step-10.jpg	Love	rE7_107
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/1/18/Develop-Your-Own-Beliefs-Step-1-Version-3.jpg/v4-460px-Develop-Your-Own-Beliefs-Step-1-Version-3.jpg	Live for God and be willing to die for God.	rE7_108
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/a/ab/Be-Satisfied-With-What-You-Have-Step-9-Version-2.jpg/v4-460px-Be-Satisfied-With-What-You-Have-Step-9-Version-2.jpg	Be patient with others and with yourself.	rE7_109
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/e/ec/Ask-God-for-Forgiveness-Step-1.jpg/v4-460px-Ask-God-for-Forgiveness-Step-1.jpg	Accept him.	rE7_110
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/8/87/Pretend-to-Be-Happy-Step-1-Version-3.jpg/v4-460px-Pretend-to-Be-Happy-Step-1-Version-3.jpg	Mourn with others and feel happy when others are happy.	rE7_111
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/8/85/Receive-Happiness-Through-Christianity-Step-4.jpg/v4-460px-Receive-Happiness-Through-Christianity-Step-4.jpg	Instead of worrying over your own misfortunes, think of how much more fortunate you are than many others.	rE7_112
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/e/e6/Help-Change-the-World-Step-11-Version-2.jpg/v4-460px-Help-Change-the-World-Step-11-Version-2.jpg	Sacrifice yourself to help others, instead of sacrificing others to help yourself.	rE7_113
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/a/ac/Help-Your-Support-System-Support-You-Step-5.jpg/v4-460px-Help-Your-Support-System-Support-You-Step-5.jpg	Be an example for others by loving others like you love yourself.	rE7_114
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/d/d3/Fight-Depression-and-Loneliness-Without-Outside-Help-Step-2-Version-4.jpg/v4-460px-Fight-Depression-and-Loneliness-Without-Outside-Help-Step-2-Version-4.jpg	Endure your lot in life with contentment, accepting it as God's Will.	rE7_115
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/9/9c/Ask-God-for-Forgiveness-Step-6.jpg/v4-460px-Ask-God-for-Forgiveness-Step-6.jpg	Don't be greedy before God.	rE7_116
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/7/78/Become-Closer-to-God-as-a-Christian-Step-2-Version-2.jpg/v4-460px-Become-Closer-to-God-as-a-Christian-Step-2-Version-2.jpg	Understand that a great act of devotion and worship to God is not to hurt or harm any of His human beings, since all humans are created in His image.	rE7_117
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/2/23/Ask-God-for-Forgiveness-Step-3.jpg/v4-460px-Ask-God-for-Forgiveness-Step-3.jpg	Keep in communication with God and pray always.	rE7_118
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/e/ec/Ask-God-for-Forgiveness-Step-7.jpg/v4-460px-Ask-God-for-Forgiveness-Step-7.jpg	Love Him even though you can't see Him.	rE7_119
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/9/90/Develop-Your-Own-Beliefs-Step-5-Version-3.jpg/v4-460px-Develop-Your-Own-Beliefs-Step-5-Version-3.jpg	See God in the things He has created around you.	rE7_120
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/3/3b/Become-Closer-to-God-as-a-Christian-Step-11-Version-2.jpg/v4-460px-Become-Closer-to-God-as-a-Christian-Step-11-Version-2.jpg	Talk with God.	rE7_121
7	https://www.wikihow.com/Love-God	How to Love God	religion	English	https://www.wikihow.com/images/thumb/4/4a/Love-God-Step-13.jpg/v4-460px-Love-God-Step-13.jpg	Believe in Jesus Christ who demonstrates that God is Love.	rE7_122
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/2/29/Become-a-Buddhist-Monk-Step-1-Version-2.jpg/v4-460px-Become-a-Buddhist-Monk-Step-1-Version-2.jpg	Familiarize yourself with Buddhist teachings.	rE8_123
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/e/ed/Become-a-Buddhist-Monk-Step-2-Version-2.jpg/v4-460px-Become-a-Buddhist-Monk-Step-2-Version-2.jpg	Join a temple, or sangha, that practices Buddhism.	rE8_124
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/a/ab/Become-a-Buddhist-Monk-Step-3-Version-2.jpg/v4-460px-Become-a-Buddhist-Monk-Step-3-Version-2.jpg	Find a spiritual guide or mentor.	rE8_125
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/8/83/Become-a-Buddhist-Monk-Step-4-Version-2.jpg/v4-460px-Become-a-Buddhist-Monk-Step-4-Version-2.jpg	Spend time meditating.	rE8_126
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/1/12/Become-a-Buddhist-Monk-Step-5-Version-2.jpg/v4-460px-Become-a-Buddhist-Monk-Step-5-Version-2.jpg	Prepare to support yourself for two to three years.	rE8_127
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/9/9d/Become-a-Buddhist-Monk-Step-6-Version-2.jpg/v4-460px-Become-a-Buddhist-Monk-Step-6-Version-2.jpg	Prepare to give up your worldly possessions.	rE8_128
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/0/09/Become-a-Buddhist-Monk-Step-7-Version-2.jpg/v4-460px-Become-a-Buddhist-Monk-Step-7-Version-2.jpg	Realize that your Buddhist community will become your new family.	rE8_129
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/0/07/Become-a-Buddhist-Monk-Step-8.jpg/v4-460px-Become-a-Buddhist-Monk-Step-8.jpg	Be ready to take a vow of chastity.	rE8_130
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/f/f2/Become-a-Buddhist-Monk-Step-9.jpg/v4-460px-Become-a-Buddhist-Monk-Step-9.jpg	Decide what kind of commitment you want to make.	rE8_131
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/3/3b/Become-a-Buddhist-Monk-Step-10.jpg/v4-460px-Become-a-Buddhist-Monk-Step-10.jpg	Start training at an abbey.	rE8_132
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/0/02/Become-a-Buddhist-Monk-Step-11.jpg/v4-460px-Become-a-Buddhist-Monk-Step-11.jpg	Participate in an ordination ceremony.	rE8_133
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/d/d5/Become-a-Buddhist-Monk-Step-12.jpg/v4-460px-Become-a-Buddhist-Monk-Step-12.jpg	Follow the instructions of your teacher.	rE8_134
8	https://www.wikihow.com/Become-a-Buddhist-Monk	How to Become a Buddhist Monk	religion	English	https://www.wikihow.com/images/thumb/4/47/Become-a-Buddhist-Monk-Step-13.jpg/v4-460px-Become-a-Buddhist-Monk-Step-13.jpg	Take the Bodhisattva Vows.	rE8_135
9	https://www.wikihow.com/Make-Your-Own-Holy-Water	How to Make Your Own Holy Water	religion	English	https://www.wikihow.com/images/thumb/b/b7/Make-Your-Own-Holy-Water-Step-1-Version-4.jpg/v4-460px-Make-Your-Own-Holy-Water-Step-1-Version-4.jpg	Gather and consecrate your  salt.	rE9_136
9	https://www.wikihow.com/Make-Your-Own-Holy-Water	How to Make Your Own Holy Water	religion	English	https://www.wikihow.com/images/thumb/b/b4/Make-Your-Own-Holy-Water-Step-2-Version-2.jpg/v4-460px-Make-Your-Own-Holy-Water-Step-2-Version-2.jpg	Obtain some water from a natural source if possible.	rE9_137
9	https://www.wikihow.com/Make-Your-Own-Holy-Water	How to Make Your Own Holy Water	religion	English	https://www.wikihow.com/images/thumb/f/fc/Make-Your-Own-Holy-Water-Step-3-Version-3.jpg/v4-460px-Make-Your-Own-Holy-Water-Step-3-Version-3.jpg	Exorcise the water.	rE9_138
9	https://www.wikihow.com/Make-Your-Own-Holy-Water	How to Make Your Own Holy Water	religion	English	https://www.wikihow.com/images/thumb/6/63/Make-Your-Own-Holy-Water-Step-4-Version-2.jpg/v4-460px-Make-Your-Own-Holy-Water-Step-4-Version-2.jpg	Pour the salt into the water in the shape of a cross.	rE9_139
9	https://www.wikihow.com/Make-Your-Own-Holy-Water	How to Make Your Own Holy Water	religion	English	https://www.wikihow.com/images/thumb/2/21/Make-Your-Own-Holy-Water-Step-5-Version-3.jpg/v4-460px-Make-Your-Own-Holy-Water-Step-5-Version-3.jpg	Bless the holy water.	rE9_140
9	https://www.wikihow.com/Make-Your-Own-Holy-Water	How to Make Your Own Holy Water	religion	English	https://www.wikihow.com/images/thumb/7/76/Make-Your-Own-Holy-Water-Step-6-Version-3.jpg/v4-460px-Make-Your-Own-Holy-Water-Step-6-Version-3.jpg	Use your holy water to bless your home and family.	rE9_141
9	https://www.wikihow.com/Make-Your-Own-Holy-Water	How to Make Your Own Holy Water	religion	English	https://www.wikihow.com/images/thumb/b/bc/Make-Your-Own-Holy-Water-Step-7-Version-2.jpg/v4-460px-Make-Your-Own-Holy-Water-Step-7-Version-2.jpg	Collect sea water to use for cleansing and purification rituals.	rE9_142
9	https://www.wikihow.com/Make-Your-Own-Holy-Water	How to Make Your Own Holy Water	religion	English	https://www.wikihow.com/images/thumb/c/cb/Make-Your-Own-Holy-Water-Step-8-Version-3.jpg/v4-460px-Make-Your-Own-Holy-Water-Step-8-Version-3.jpg	Gather rainwater for rituals of purity, fertility, and abundance.	rE9_143
9	https://www.wikihow.com/Make-Your-Own-Holy-Water	How to Make Your Own Holy Water	religion	English	https://www.wikihow.com/images/thumb/4/47/Make-Your-Own-Holy-Water-Step-9-Version-2.jpg/v4-460px-Make-Your-Own-Holy-Water-Step-9-Version-2.jpg	Add salt to water for use in banishing spells.	rE9_144
9	https://www.wikihow.com/Make-Your-Own-Holy-Water	How to Make Your Own Holy Water	religion	English	https://www.wikihow.com/images/thumb/d/d4/Make-Your-Own-Holy-Water-Step-10-Version-3.jpg/v4-460px-Make-Your-Own-Holy-Water-Step-10-Version-3.jpg	Leave water outside in the moonlight for another way to make it holy.	rE9_145
9	https://www.wikihow.com/Make-Your-Own-Holy-Water	How to Make Your Own Holy Water	religion	English	https://www.wikihow.com/images/thumb/4/4b/Make-Your-Own-Holy-Water-Step-11-Version-2.jpg/v4-460px-Make-Your-Own-Holy-Water-Step-11-Version-2.jpg	Add silver to the water for additional lunar blessings.	rE9_146
10	https://www.wikihow.com/Get-to-Heaven-(Christianity)	How to Get to Heaven (Christianity)	religion	English	https://www.wikihow.com/images/thumb/4/41/Get-to-Heaven-%28Christianity%29-Step-1-Version-3.jpg/v4-460px-Get-to-Heaven-%28Christianity%29-Step-1-Version-3.jpg	Believe that Jesus is the Son of God.	rE10_147
10	https://www.wikihow.com/Get-to-Heaven-(Christianity)	How to Get to Heaven (Christianity)	religion	English	https://www.wikihow.com/images/thumb/1/14/Get-to-Heaven-%28Christianity%29-Step-2-Version-3.jpg/v4-460px-Get-to-Heaven-%28Christianity%29-Step-2-Version-3.jpg	Accept that you can't go to heaven unless you become saved in Christ.	rE10_148
10	https://www.wikihow.com/Get-to-Heaven-(Christianity)	How to Get to Heaven (Christianity)	religion	English	https://www.wikihow.com/images/thumb/e/ef/Get-to-Heaven-%28Christianity%29-Step-3-Version-3.jpg/v4-460px-Get-to-Heaven-%28Christianity%29-Step-3-Version-3.jpg	Ask Jesus to come into your life through the prayer of salvation.	rE10_149
10	https://www.wikihow.com/Get-to-Heaven-(Christianity)	How to Get to Heaven (Christianity)	religion	English	https://www.wikihow.com/images/thumb/5/50/Get-to-Heaven-%28Christianity%29-Step-4-Version-3.jpg/v4-460px-Get-to-Heaven-%28Christianity%29-Step-4-Version-3.jpg	Become baptized as a sign of your commitment to Christ.	rE10_150
10	https://www.wikihow.com/Get-to-Heaven-(Christianity)	How to Get to Heaven (Christianity)	religion	English	https://www.wikihow.com/images/thumb/0/03/Get-to-Heaven-%28Christianity%29-Step-5-Version-3.jpg/v4-460px-Get-to-Heaven-%28Christianity%29-Step-5-Version-3.jpg	Pray the prayer of salvation when you’re ready to commit your life to Christ.	rE10_151
10	https://www.wikihow.com/Get-to-Heaven-(Christianity)	How to Get to Heaven (Christianity)	religion	English	https://www.wikihow.com/images/thumb/a/a6/Get-to-Heaven-%28Christianity%29-Step-6-Version-3.jpg/v4-460px-Get-to-Heaven-%28Christianity%29-Step-6-Version-3.jpg	Open the prayer by admitting that you have sinned.	rE10_152
10	https://www.wikihow.com/Get-to-Heaven-(Christianity)	How to Get to Heaven (Christianity)	religion	English	https://www.wikihow.com/images/thumb/9/97/Get-to-Heaven-%28Christianity%29-Step-7-Version-3.jpg/v4-460px-Get-to-Heaven-%28Christianity%29-Step-7-Version-3.jpg	Repent	rE10_153
10	https://www.wikihow.com/Get-to-Heaven-(Christianity)	How to Get to Heaven (Christianity)	religion	English	https://www.wikihow.com/images/thumb/f/f3/Get-to-Heaven-%28Christianity%29-Step-8-Version-3.jpg/v4-460px-Get-to-Heaven-%28Christianity%29-Step-8-Version-3.jpg	Pledge to follow Jesus for the rest of your life.	rE10_154
11	https://www.wikihow.com/Go-to-Church	How to Go to Church	religion	English	https://www.wikihow.com/images/thumb/e/ea/Go-to-Church-Step-1-Version-2.jpg/v4-460px-Go-to-Church-Step-1-Version-2.jpg	Find local churches in your area.	rE11_155
11	https://www.wikihow.com/Go-to-Church	How to Go to Church	religion	English	https://www.wikihow.com/images/thumb/6/64/Go-to-Church-Step-2-Version-2.jpg/v4-460px-Go-to-Church-Step-2-Version-2.jpg	Do a little research beforehand to find out what to expect.	rE11_156
11	https://www.wikihow.com/Go-to-Church	How to Go to Church	religion	English	https://www.wikihow.com/images/thumb/c/c8/Go-to-Church-Step-3-Version-2.jpg/v4-460px-Go-to-Church-Step-3-Version-2.jpg	Don’t be afraid of the smaller church communities in your area.	rE11_157
11	https://www.wikihow.com/Go-to-Church	How to Go to Church	religion	English	https://www.wikihow.com/images/thumb/9/92/Go-to-Church-Step-4-Version-2.jpg/v4-460px-Go-to-Church-Step-4-Version-2.jpg	Try out a few before you settle on one.	rE11_158
11	https://www.wikihow.com/Go-to-Church	How to Go to Church	religion	English	https://www.wikihow.com/images/thumb/f/f0/Go-to-Church-Step-5-Version-2.jpg/v4-460px-Go-to-Church-Step-5-Version-2.jpg	Go in with an open mind.	rE11_159
